country,year,rr_anomaly_mm
Greece,1958,53.35003669507569
Greece,1959,111.34318300189386
Greece,1960,180.66278527462117
Greece,1961,6.572302320075721
Greece,1962,227.63181936553025
Greece,1963,187.41001538825748
Greece,1964,49.95323271780296
Greece,1965,81.35689038825751
Greece,1966,155.66132930871203
Greece,1967,58.09229521780304
Greece,1968,134.6745750473484
Greece,1969,91.09048413825752
Greece,1970,22.3986872632575
Greece,1971,141.56186197916662
Greece,1972,133.55095999053032
Greece,1973,95.49414180871207
Greece,1974,68.2177213541666
Greece,1975,-3.8758866003788626
Greece,1976,92.26456084280295
Greece,1977,-72.83451586174249
Greece,1978,110.94730232007572
Greece,1979,152.00546993371205
Greece,1980,128.56821851325753
Greece,1981,94.32503669507571
Greece,1982,102.07549834280303
Greece,1983,59.464560842802996
Greece,1984,-8.54996330492429
Greece,1985,3.9859386837120496
Greece,1986,50.405469933712084
Greece,1987,86.16321141098479
Greece,1988,3.505043797348435
Greece,1989,-95.90223603219704
Greece,1990,-22.78632694128794
Greece,1991,22.4904841382575
Greece,1992,-76.33813802083341
Greece,1993,-42.99041074810606
Greece,1994,42.39595288825751
Greece,1995,20.24819010416661
Greece,1996,55.33636482007569
Greece,1997,-41.82315222537886
Greece,1998,-28.660865293560676
Greece,1999,37.780967092802996
Greece,2000,-132.20678148674247
Greece,2001,-38.246802793560676
Greece,2002,139.6023094223484
Greece,2003,70.64499408143934
Greece,2004,-1.8740755208334008
Greece,2005,-51.12677438446974
Greece,2006,-112.84953716856069
Greece,2007,-62.362711884469775
Greece,2008,-118.78085819128796
Greece,2009,60.44005800189393
Greece,2010,-30.236326941287984
Greece,2011,-104.92727154356066
Greece,2012,-42.75450875946973
Greece,2013,-43.644032907197015
Greece,2014,111.07322561553025
Greece,2015,78.69776396780304
Greece,2016,28.82276396780304
Greece,2017,29.628197206439324
Greece,2018,89.44275686553033
Greece,2019,147.66729521780297
Greece,2020,-5.449075520833389
Greece,2021,107.89005800189386
Greece,2022,-45.061326941287916
Greece,2023,27.667756865530237
Greece,2024,48.19865175189386
Hungary,1950,21.368680003612667
Hungary,1951,33.23916410765901
Hungary,1952,67.99462834176302
Hungary,1953,-99.00704253973987
Hungary,1954,13.28138773482658
Hungary,1955,89.0045181539017
Hungary,1956,-100.74114658598268
Hungary,1957,-58.60016031430638
Hungary,1958,-31.98626941835255
Hungary,1959,-44.03716356575137
Hungary,1960,34.1461366510116
Hungary,1961,-145.11750135476876
Hungary,1962,-82.73658553106935
Hungary,1963,8.45132089956644
Hungary,1964,20.147265625000045
Hungary,1965,185.4264834718208
Hungary,1966,83.79172913656066
Hungary,1967,-91.66202808887283
Hungary,1968,-77.89608697615608
Hungary,1969,46.81259257586703
Hungary,1970,61.80907017702316
Hungary,1971,-147.30590453395956
Hungary,1972,6.031613529624224
Hungary,1973,-149.58394824783238
Hungary,1974,106.05306403540465
Hungary,1975,-64.79669210621387
Hungary,1976,-66.94987129696528
Hungary,1977,-59.53711840679193
Hungary,1978,-71.81633625361269
Hungary,1979,-55.575322886560684
Hungary,1980,-35.063671874999955
Hungary,1981,-106.18104001083816
Hungary,1982,-82.02844788656068
Hungary,1983,-146.13308119580927
Hungary,1984,-1.3371093749999545
Hungary,1985,-2.198968117774598
Hungary,1986,-126.15331240968209
Hungary,1987,6.419528992052051
Hungary,1988,-66.50880373916186
Hungary,1989,-57.55445944725432
Hungary,1990,-176.1579637825145
Hungary,1991,-60.589728594653195
Hungary,1992,-35.675846730491344
Hungary,1993,-86.93076905708091
Hungary,1994,-64.21802519869937
Hungary,1995,48.597003703034716
Hungary,1996,35.70908824060689
Hungary,1997,-115.93018199060691
Hungary,1998,88.75420204118495
Hungary,1999,128.82130825505783
Hungary,2000,-186.4879854588151
Hungary,2001,-68.72267657153179
Hungary,2002,-61.479902005057795
Hungary,2003,-147.25559745303468
Hungary,2004,83.58246251806361
Hungary,2005,138.68370890534686
Hungary,2006,-14.386287481936392
Hungary,2007,24.873873283959597
Hungary,2008,-0.18569138367047344
Hungary,2009,-3.698426210260095
Hungary,2010,341.7542472001445
Hungary,2011,-172.1296265354046
Hungary,2012,-123.05906566112719
Hungary,2013,37.958230220375754
Hungary,2014,138.03454886199427
Hungary,2015,-52.13366826228321
Hungary,2016,96.22006186777458
Hungary,2017,19.596958544075164
Hungary,2018,-23.569542539739928
Hungary,2019,19.81543759031797
Hungary,2020,14.05188990245665
Hungary,2021,-91.14577086343928
Hungary,2022,-101.6903427565029
Hungary,2023,154.12707957008672
Hungary,2024,-93.59663791546251
Ireland,1950,44.095039482527
Ireland,1951,13.637126176075071
Ireland,1952,-233.6765709005375
Ireland,1953,-200.787079973118
Ireland,1954,147.88712617607507
Ireland,1955,-152.52334509408604
Ireland,1956,-42.9039524529569
Ireland,1957,-39.5983828965052
Ireland,1958,120.16711609543017
Ireland,1959,-47.258791162634225
Ireland,1960,200.4241725470431
Ireland,1961,-54.687848622311776
Ireland,1962,-83.25803511424715
Ireland,1963,-91.93299731182799
Ireland,1964,-39.42587785618275
Ireland,1965,91.60814432123675
Ireland,1966,101.37906165994627
Ireland,1967,-5.106447412634225
Ireland,1968,-7.541805275537399
Ireland,1969,-203.06448672715044
Ireland,1970,-30.52164398521495
Ireland,1971,-280.6216943884407
Ireland,1972,-52.374970598118125
Ireland,1973,-102.13782342069885
Ireland,1974,57.726591901881875
Ireland,1975,-200.98466061827946
Ireland,1976,-135.81133652553763
Ireland,1977,41.0871009744626
Ireland,1978,-41.89361979166665
Ireland,1979,63.9250546034948
Ireland,1980,85.59529149865602
Ireland,1981,20.5960475470431
Ireland,1982,121.22419774865602
Ireland,1983,-33.42008148521495
Ireland,1984,-59.870938340053726
Ireland,1985,11.797534442204324
Ireland,1986,142.02901125672088
Ireland,1987,-139.33389196908604
Ireland,1988,92.44508988575285
Ireland,1989,-53.45725386424715
Ireland,1990,78.99360299059163
Ireland,1991,-62.023345094085926
Ireland,1992,-8.572551243279122
Ireland,1993,41.069333837365775
Ireland,1994,157.69105762768822
Ireland,1995,-3.947551243279122
Ireland,1996,-13.062848622311776
Ireland,1997,9.9846564180109
Ireland,1998,177.10310399865602
Ireland,1999,100.9791120631719
Ireland,2000,112.37099714381725
Ireland,2001,-251.87812079973105
Ireland,2002,-4.0661248319891
Ireland,2003,-349.3716943884407
Ireland,2004,-218.7926873319891
Ireland,2005,-255.9273899529569
Ireland,2006,1.7177713373657753
Ireland,2007,-30.26521757392493
Ireland,2008,180.46777133736578
Ireland,2009,244.2912340389787
Ireland,2010,-261.31933803763434
Ireland,2011,-107.0806787634408
Ireland,2012,-97.71689348118264
Ireland,2013,-54.69263692876325
Ireland,2014,152.80081065188187
Ireland,2015,232.0363197244626
Ireland,2016,-56.099138944892275
Ireland,2017,10.96852738575285
Ireland,2018,-11.59195648521495
Ireland,2019,131.19836609543017
Ireland,2020,233.7291120631719
Ireland,2021,-14.987873823924929
Ireland,2022,50.8814558131719
Ireland,2023,266.563789482527
Ireland,2024,-50.9733828965052
Italy,1950,-53.49890728977607
Italy,1951,190.87830459770112
Italy,1952,-98.69145493042947
Italy,1953,-46.94179522081049
Italy,1954,-54.16173623714451
Italy,1955,-75.24227162734417
Italy,1956,-100.53877797943119
Italy,1957,-22.742498487598255
Italy,1958,28.184565940713924
Italy,1959,109.08344298245629
Italy,1960,243.44193889897167
Italy,1961,-97.08749621899562
Italy,1962,-70.59163641863267
Italy,1963,149.15870387174846
Italy,1964,30.589851784634106
Italy,1965,36.835201149425416
Italy,1966,102.77043254688454
Italy,1967,-136.11160012099208
Italy,1968,21.9043935269209
Italy,1969,9.126149425287508
Italy,1970,-100.7831064730791
Italy,1971,-73.19168179068345
Italy,1972,107.22664851784646
Italy,1973,-73.65158424077424
Italy,1974,-84.52959013914085
Italy,1975,-4.725200393224327
Italy,1976,155.56387628554148
Italy,1977,9.367358590441768
Italy,1978,71.68728826376298
Italy,1979,155.96643980641272
Italy,1980,17.897928009679504
Italy,1981,-61.04467634603736
Italy,1982,-37.97043632788859
Italy,1983,-167.9343088324258
Italy,1984,85.4499357229281
Italy,1985,-130.4097512099213
Italy,1986,-61.274258923169896
Italy,1987,-19.56611464004834
Italy,1988,-132.8178160919539
Italy,1989,-152.07853523895938
Italy,1990,-116.47043632788859
Italy,1991,-68.79603750756189
Italy,1992,-7.129522081064579
Italy,1993,-91.92398669086504
Italy,1994,-81.8873487598305
Italy,1995,-63.73047489413182
Italy,1996,144.6676648517847
Italy,1997,-136.96243950393216
Italy,1998,-124.32558605565623
Italy,1999,-23.471627344222497
Italy,2000,-27.49726255293399
Italy,2001,-183.18839231699928
Italy,2002,50.78239942528751
Italy,2003,-182.4410012099213
Italy,2004,-7.127820629159032
Italy,2005,-60.28804068360546
Italy,2006,-169.95824258923165
Italy,2007,-181.475483968542
Italy,2008,116.67061403508785
Italy,2009,119.76158499697533
Italy,2010,305.8388309134906
Italy,2011,-94.39387099213536
Italy,2012,30.995988354507062
Italy,2013,218.1894434361767
Italy,2014,293.3556185722929
Italy,2015,-70.5359422262552
Italy,2016,58.84393526920758
Italy,2017,-117.41150937689042
Italy,2018,144.61395568663045
Italy,2019,179.41562310949791
Italy,2020,29.408930732002545
Italy,2021,6.2639670296431404
Italy,2022,-126.00503251663633
Italy,2023,71.7594298245615
Italy,2024,173.5239488808229
Latvia,1950,48.35450537854024
Latvia,1951,-169.3566363698257
Latvia,1952,53.21592286220039
Latvia,1953,-94.28213677832247
Latvia,1954,29.806813385076225
Latvia,1955,-53.56124217047932
Latvia,1956,28.88325333605667
Latvia,1957,60.53618430010897
Latvia,1958,-47.947475830610074
Latvia,1959,-101.76967762799563
Latvia,1960,6.484560525599136
Latvia,1961,-33.47949176198256
Latvia,1962,101.5969992510893
Latvia,1963,-122.80756569989109
Latvia,1964,-144.61087452342048
Latvia,1965,-93.64289045479308
Latvia,1966,53.8669134667756
Latvia,1967,39.94927662037037
Latvia,1968,-23.616082856753792
Latvia,1969,-50.90432836328978
Latvia,1970,6.51724026416116
Latvia,1971,-51.24746561819177
Latvia,1972,2.255802355664514
Latvia,1973,11.690493940631768
Latvia,1974,85.0512986791939
Latvia,1975,-119.18603792211331
Latvia,1976,-84.78535369008716
Latvia,1977,97.90801845043575
Latvia,1978,194.37733013344223
Latvia,1979,14.477360770697146
Latvia,1980,137.991147535403
Latvia,1981,182.8597137118736
Latvia,1982,-71.02590720315908
Latvia,1983,59.25901926742915
Latvia,1984,19.472816244553314
Latvia,1985,81.16363528050113
Latvia,1986,113.67144778050113
Latvia,1987,41.072795819716816
Latvia,1988,70.3100813589324
Latvia,1989,51.54665202886713
Latvia,1990,197.8702325027233
Latvia,1991,44.902197372004366
Latvia,1992,14.96428887527236
Latvia,1993,96.9329367510893
Latvia,1994,55.03684810729851
Latvia,1995,72.05124761710238
Latvia,1996,-35.28080916394333
Latvia,1997,112.46760791122006
Latvia,1998,206.28322269880175
Latvia,1999,45.160367306644844
Latvia,2000,37.18589835239652
Latvia,2001,170.60807972494547
Latvia,2002,-24.169698052832246
Latvia,2003,15.997019675925912
Latvia,2004,74.37544083605667
Latvia,2005,1.0956205746186924
Latvia,2006,-71.071658837146
Latvia,2007,136.05640488834422
Latvia,2008,78.79629459422654
Latvia,2009,-35.769677627995634
Latvia,2010,-199.7017139842048
Latvia,2011,-289.4089239515251
Latvia,2012,-223.61871255446624
Latvia,2013,-269.3618447031591
Latvia,2014,-100.70242885348591
Latvia,2015,-0.5539913534857988
Latvia,2016,124.40740570533762
Latvia,2017,161.7296075027233
Latvia,2018,-172.1487881263617
Latvia,2019,3.674766816448823
Latvia,2020,-29.937008101851916
Latvia,2021,10.483896718409596
Latvia,2022,31.85644573801744
Latvia,2023,128.0421075027233
Latvia,2024,7.766270084422672
Lithuania,1950,151.1423243131038
Lithuania,1951,-154.61645059631655
Lithuania,1952,45.963316160929935
Lithuania,1953,-171.99326219051937
Lithuania,1954,91.73143210295893
Lithuania,1955,-85.85410911080925
Lithuania,1956,3.545856921799441
Lithuania,1957,30.90308065368356
Lithuania,1958,-10.676572878925185
Lithuania,1959,-86.02003981733094
Lithuania,1960,85.13213409571256
Lithuania,1961,-36.64175630283819
Lithuania,1962,58.65313726600232
Lithuania,1963,-57.08452124849043
Lithuania,1964,-154.43744244414256
Lithuania,1965,-47.60552441878019
Lithuania,1966,53.21110828049507
Lithuania,1967,80.43716126962556
Lithuania,1968,-19.28379661080919
Lithuania,1969,-35.04030702747593
Lithuania,1970,35.45165402324869
Lithuania,1971,-103.19904796950487
Lithuania,1972,69.65387322614731
Lithuania,1973,14.695143606582064
Lithuania,1974,148.69446425875594
Lithuania,1975,-97.77366300573675
Lithuania,1976,-110.38309461805562
Lithuania,1977,54.323427121074815
Lithuania,1978,120.0610290232487
Lithuania,1979,40.02994886020531
Lithuania,1980,181.68863318991544
Lithuania,1981,152.01404079861106
Lithuania,1982,-74.78962767964981
Lithuania,1983,83.54948011020531
Lithuania,1984,22.253907193538566
Lithuania,1985,104.7472835522342
Lithuania,1986,111.3422790232487
Lithuania,1987,79.81906797252407
Lithuania,1988,22.482847410929935
Lithuania,1989,86.22848826237919
Lithuania,1990,184.2466042044082
Lithuania,1991,-28.07585956370781
Lithuania,1992,-58.002659835446934
Lithuania,1993,34.996604204408186
Lithuania,1994,75.13066217542269
Lithuania,1995,64.24082974788644
Lithuania,1996,-91.08236998037444
Lithuania,1997,51.57053989281394
Lithuania,1998,215.01766398701682
Lithuania,1999,5.927763624698059
Lithuania,2000,28.74954804498782
Lithuania,2001,120.18359469353857
Lithuania,2002,6.535779929045816
Lithuania,2003,-5.883830578200559
Lithuania,2004,95.41689405948057
Lithuania,2005,21.27491036382844
Lithuania,2006,-39.48092070501218
Lithuania,2007,157.8415430631038
Lithuania,2008,31.389380472524067
Lithuania,2009,15.569860544987819
Lithuania,2010,-145.39832333182375
Lithuania,2011,-291.81281042421506
Lithuania,2012,-149.02875811443243
Lithuania,2013,-52.71286137530194
Lithuania,2014,0.8748877189009363
Lithuania,2015,-39.75192387530194
Lithuania,2016,146.89300366092993
Lithuania,2017,161.26760737469806
Lithuania,2018,-146.4954134586353
Lithuania,2019,-99.68965032457737
Lithuania,2020,-85.46569199124406
Lithuania,2021,-27.69978392964981
Lithuania,2022,-12.375112281099064
Lithuania,2023,30.41179895078494
Lithuania,2024,-67.61571463617156
Luxembourg,1950,157.55917968749986
Luxembourg,1951,91.40915527343748
Luxembourg,1952,193.55917968749986
Luxembourg,1953,-292.3408447265625
Luxembourg,1954,19.384130859374977
Luxembourg,1955,-95.31582031250002
Luxembourg,1956,-63.94082031250002
Luxembourg,1957,-72.71584472656252
Luxembourg,1958,196.63413085937498
Luxembourg,1959,-174.31582031250002
Luxembourg,1960,46.30911865234373
Luxembourg,1961,100.83414306640623
Luxembourg,1962,-137.44082031250002
Luxembourg,1963,-170.41579589843752
Luxembourg,1964,-217.79079589843752
Luxembourg,1965,273.6342529296875
Luxembourg,1966,250.08420410156248
Luxembourg,1967,97.73410644531248
Luxembourg,1968,29.534155273437477
Luxembourg,1969,-108.69082031250002
Luxembourg,1970,110.73410644531248
Luxembourg,1971,-191.06582031250002
Luxembourg,1972,-121.84084472656252
Luxembourg,1973,-209.01583251953127
Luxembourg,1974,91.35922851562509
Luxembourg,1975,-204.89083251953127
Luxembourg,1976,-235.74086914062502
Luxembourg,1977,76.50919189453123
Luxembourg,1978,-32.06582031250002
Luxembourg,1979,154.40915527343748
Luxembourg,1980,66.03415527343748
Luxembourg,1981,216.03415527343748
Luxembourg,1982,69.83420410156248
Luxembourg,1983,51.43417968749998
Luxembourg,1984,137.2591308593751
Luxembourg,1985,-121.71584472656252
Luxembourg,1986,98.68417968749986
Luxembourg,1987,84.43417968749986
Luxembourg,1988,230.70920410156248
Luxembourg,1989,-25.190820312500023
Luxembourg,1990,46.43411865234373
Luxembourg,1991,-192.71584472656252
Luxembourg,1992,-10.840844726562523
Luxembourg,1993,90.15915527343748
Luxembourg,1994,25.134191894531227
Luxembourg,1995,136.0091308593751
Luxembourg,1996,-184.66579589843752
Luxembourg,1997,73.80917968749986
Luxembourg,1998,79.30917968749986
Luxembourg,1999,86.78415527343748
Luxembourg,2000,229.43405761718748
Luxembourg,2001,233.75913085937498
Luxembourg,2002,210.75925292968748
Luxembourg,2003,-184.24086914062502
Luxembourg,2004,9.334204101562477
Luxembourg,2005,-158.79079589843752
Luxembourg,2006,46.55917968749998
Luxembourg,2007,127.98410644531248
Luxembourg,2008,102.40915527343748
Luxembourg,2009,25.759191894531227
Luxembourg,2010,-82.39083251953127
Luxembourg,2011,-230.36580810546877
Luxembourg,2012,64.00913085937498
Luxembourg,2013,-30.615869140625023
Luxembourg,2014,-24.790795898437523
Luxembourg,2015,-176.54079589843752
Luxembourg,2016,-103.11586914062502
Luxembourg,2017,-85.39083251953127
Luxembourg,2018,-72.84084472656252
Luxembourg,2019,17.734167480468727
Luxembourg,2020,-21.640771484375023
Luxembourg,2021,50.65915527343748
Luxembourg,2022,-118.29079589843752
Luxembourg,2023,214.98410644531248
Luxembourg,2024,336.884130859375
Netherlands,1950,39.4649739583333
Netherlands,1951,-26.688505329457485
Netherlands,1952,-27.243101986434226
Netherlands,1953,-231.70708272771327
Netherlands,1954,-8.024533672480743
Netherlands,1955,-163.6129239341086
Netherlands,1956,-71.25591085271321
Netherlands,1957,-2.029166666666697
Netherlands,1958,-48.27103621608535
Netherlands,1959,-273.8710089631783
Netherlands,1960,63.415010295542515
Netherlands,1961,58.21615491763555
Netherlands,1962,-122.02453367248074
Netherlands,1963,-142.82567829457378
Netherlands,1964,-146.0326641230621
Netherlands,1965,96.03823885658903
Netherlands,1966,128.56494670542622
Netherlands,1967,-62.86174297480625
Netherlands,1968,-27.643129239341192
Netherlands,1969,-128.4419573643412
Netherlands,1970,-35.20939922480625
Netherlands,1971,-233.13036579457372
Netherlands,1972,-143.37800387596906
Netherlands,1973,-109.30591993701557
Netherlands,1974,4.601056807170494
Netherlands,1975,-155.35474806201557
Netherlands,1976,-279.8443011143412
Netherlands,1977,-76.40825460271321
Netherlands,1978,-154.4117520591086
Netherlands,1979,-22.669882509689955
Netherlands,1980,-69.6071099806203
Netherlands,1981,14.34874031007746
Netherlands,1982,-140.22920300387602
Netherlands,1983,-22.891948280038832
Netherlands,1984,17.518435077519257
Netherlands,1985,-56.92333454457378
Netherlands,1986,-44.05360343992254
Netherlands,1987,7.168462330426223
Netherlands,1988,56.215019379844875
Netherlands,1989,-160.75709181201557
Netherlands,1990,-70.38499878875973
Netherlands,1991,-164.95939922480625
Netherlands,1992,-9.53970445736445
Netherlands,1993,58.35687076065881
Netherlands,1994,84.7045724321705
Netherlands,1995,-61.27685016957378
Netherlands,1996,-177.87804929748074
Netherlands,1997,-133.06523134689928
Netherlands,1998,219.08947432170532
Netherlands,1999,31.209205426356448
Netherlands,2000,82.737094234496
Netherlands,2001,125.92895469961229
Netherlands,2002,75.731234859496
Netherlands,2003,-141.4990067829458
Netherlands,2004,46.861503754844875
Netherlands,2005,-24.019900678294675
Netherlands,2006,-34.790839995155125
Netherlands,2007,102.20112039728679
Netherlands,2008,4.8406098594959985
Netherlands,2009,-45.8896317829458
Netherlands,2010,8.732461240310045
Netherlands,2011,-9.417566012597035
Netherlands,2012,53.225420906007685
Netherlands,2013,-45.67919391957378
Netherlands,2014,-5.537342538759731
Netherlands,2015,71.10455426356577
Netherlands,2016,-5.431510416666697
Netherlands,2017,66.15451792635645
Netherlands,2018,-160.5396136143412
Netherlands,2019,-0.1640685562016415
Netherlands,2020,-11.18968628875973
Netherlands,2021,9.681362039728583
Netherlands,2022,-54.48038396317838
Netherlands,2023,254.43713057170532
Netherlands,2024,167.23591327519375
Norway,1950,-97.18570018481182
Norway,1951,-114.18859837029572
Norway,1952,-184.09717951948926
Norway,1953,45.29779275873648
Norway,1954,-129.44666288642475
Norway,1955,-187.60568506384413
Norway,1956,-200.3348307291667
Norway,1957,-26.52422085013427
Norway,1958,-184.19559181787633
Norway,1959,-166.48906460013438
Norway,1960,-299.0984396001344
Norway,1961,9.454987819220491
Norway,1962,-85.37357820900547
Norway,1963,-159.23257518481182
Norway,1964,52.91447622647843
Norway,1965,-192.3348307291667
Norway,1966,-136.55295068884413
Norway,1967,91.46078419018818
Norway,1968,-195.42127226142475
Norway,1969,-237.39002226142475
Norway,1970,-197.63435189852157
Norway,1971,50.473700016801104
Norway,1972,-155.19294564852157
Norway,1973,60.5147786458333
Norway,1974,-159.04828839045706
Norway,1975,85.6789041498655
Norway,1976,-223.4287067372312
Norway,1977,-188.44218960013438
Norway,1978,-125.65010290658608
Norway,1979,-98.02743405577962
Norway,1980,-176.43374705981182
Norway,1981,-94.88334383400536
Norway,1982,-1.3253801243279213
Norway,1983,191.12824890793013
Norway,1984,-164.21134282594085
Norway,1985,-39.39701570900547
Norway,1986,-69.74101772513427
Norway,1987,-112.37464927755377
Norway,1988,9.280025621639652
Norway,1989,142.88404527889793
Norway,1990,135.40584467405938
Norway,1991,-61.01294312836035
Norway,1992,84.326207577285
Norway,1993,-87.91591691868268
Norway,1994,-63.3192057291667
Norway,1995,38.6203103998655
Norway,1996,-221.44502478158608
Norway,1997,25.72930737567208
Norway,1998,13.770386004704278
Norway,1999,58.68104628696233
Norway,2000,108.2451843918011
Norway,2001,-16.374649277553885
Norway,2002,-140.85524403561828
Norway,2003,-24.26363617271511
Norway,2004,18.794453545026954
Norway,2005,77.79155535954305
Norway,2006,-0.16219968077950853
Norway,2007,112.60380334341403
Norway,2008,5.363253948252691
Norway,2009,-86.34012306787633
Norway,2010,-205.06586651545706
Norway,2011,191.84914104502695
Norway,2012,-17.482953209005473
Norway,2013,13.249594674059267
Norway,2014,-87.87905955981194
Norway,2015,133.71191826276868
Norway,2016,-47.78045824932792
Norway,2017,101.23144951276868
Norway,2018,-75.85007770497305
Norway,2019,-8.705609459005473
Norway,2020,160.48535576276868
Norway,2021,-91.54608324932803
Norway,2022,32.77265414986573
Norway,2023,-19.106567120295722
Norway,2024,118.52215011760723
Poland,1950,-3.02734375
Poland,1951,-151.82499035493828
Poland,1952,42.55873842592598
Poland,1953,-143.6222511574074
Poland,1954,-74.59307484567898
Poland,1955,-49.66820987654319
Poland,1956,-24.216965663580254
Poland,1957,-30.534432870370324
Poland,1958,25.99098186728395
Poland,1959,-153.85898919753083
Poland,1960,62.37114197530866
Poland,1961,-31.820891203703695
Poland,1962,8.64072145061732
Poland,1963,-87.57257908950618
Poland,1964,-82.74773341049377
Poland,1965,18.98606288580254
Poland,1966,103.31221064814815
Poland,1967,87.86631944444446
Poland,1968,0.42978395061732044
Poland,1969,-132.1827256944444
Poland,1970,145.28766396604942
Poland,1971,-91.65726273148147
Poland,1972,-18.55960648148141
Poland,1973,-45.43865740740739
Poland,1974,161.96879822530866
Poland,1975,-86.35628858024688
Poland,1976,-80.75617283950618
Poland,1977,56.158468364197574
Poland,1978,8.602285879629676
Poland,1979,-56.16261574074076
Poland,1980,74.8656925154321
Poland,1981,81.28843557098764
Poland,1982,-187.5192901234568
Poland,1983,-73.3731674382716
Poland,1984,-78.0171682098765
Poland,1985,-31.073688271604965
Poland,1986,-53.119020061728406
Poland,1987,5.50289351851859
Poland,1988,-45.08458719135797
Poland,1989,-128.69338348765433
Poland,1990,-54.095389660493765
Poland,1991,-84.62268518518516
Poland,1992,-71.12461419753083
Poland,1993,-13.485821759259238
Poland,1994,30.17857831790127
Poland,1995,-4.515432098765359
Poland,1996,-16.10802469135797
Poland,1997,44.57561728395058
Poland,1998,82.18238811728395
Poland,1999,21.89197530864203
Poland,2000,17.880787037037067
Poland,2001,89.69695216049388
Poland,2002,6.291039737654387
Poland,2003,-126.25771604938268
Poland,2004,-3.7529417438271366
Poland,2005,-53.400221836419746
Poland,2006,-49.62596450617286
Poland,2007,60.422646604938336
Poland,2008,-1.746624228395035
Poland,2009,53.7626350308642
Poland,2010,187.49995177469134
Poland,2011,-52.6015625
Poland,2012,4.564043209876559
Poland,2013,17.07971643518522
Poland,2014,-6.271508487654273
Poland,2015,-129.74508101851848
Poland,2016,37.4891975308642
Poland,2017,129.88715277777783
Poland,2018,-117.71296296296293
Poland,2019,-78.75684799382714
Poland,2020,26.32532793209873
Poland,2021,-1.9239004629629335
Poland,2022,-81.23119212962962
Poland,2023,55.60291280864203
Poland,2024,-22.67679398148141
Portugal,1950,-68.89111307651979
Portugal,1951,277.90944706498965
Portugal,1952,61.491257206499085
Portugal,1953,-199.33328092243175
Portugal,1954,-123.4276205450733
Portugal,1955,216.33456498951796
Portugal,1956,129.08751310272544
Portugal,1957,-156.81441299790345
Portugal,1958,120.90070099580726
Portugal,1959,315.25791404612164
Portugal,1960,496.1628865303985
Portugal,1961,139.87682127882613
